id,noise_site_id,datetime,l90,tone_100hz,tone_200hz,rain1,rain2,is_wet,include
340,147,2025-03-24T00:00:00,33.2,4.65,2.5,6.0,5.9,True,True
341,147,2025-03-25T00:00:00,44.6,0.16,4.12,3.3,3.2,True,True
342,147,2025-03-26T00:00:00,39.8,4.36,5.45,0.0,0.0,False,True
343,147,2025-03-27T00:00:00,30.1,5.75,4.23,0.0,0.0,False,True
344,147,2025-03-28T00:00:00,36.2,0.18,5.65,5.1,4.8,True,True
345,147,2025-03-29T00:00:00,31.8,4.12,3.91,5.1,5.0,True,True
346,147,2025-03-30T00:00:00,29.6,2.54,3.21,0.0,0.0,False,True
347,147,2025-03-31T00:00:00,40.3,3.4,1.37,0.0,0.0,False,True
348,147,2025-04-01T00:00:00,45.4,5.13,3.79,0.0,0.2,False,True
349,147,2025-04-02T00:00:00,39.9,2.69,3.96,0.0,0.0,False,True
350,147,2025-04-03T00:00:00,28.1,3.38,3.8,0.0,0.2,False,True
351,147,2025-04-04T00:00:00,35.1,3.12,1.44,0.0,0.0,False,True
352,147,2025-04-05T00:00:00,45.8,5.59,3.57,0.0,0.0,False,True
353,147,2025-04-06T00:00:00,43.4,5.41,2.66,0.0,0.2,False,True
354,147,2025-04-07T00:00:00,33.4,3.45,5.64,0.0,0.3,False,True
355,147,2025-04-08T00:00:00,37.3,0.61,2.26,0.0,0.0,False,True
356,147,2025-04-09T00:00:00,39.8,2.33,1.72,0.0,0.0,False,True
357,147,2025-04-10T00:00:00,38.1,5.69,5.77,1.0,1.2,True,True
358,147,2025-04-11T00:00:00,40.2,1.42,5.31,0.6,0.8,True,True
359,147,2025-04-12T00:00:00,36.3,1.49,2.22,0.0,0.0,False,True
360,147,2025-04-13T00:00:00,32.7,1.47,3.78,0.0,0.2,False,True
361,147,2025-04-14T00:00:00,43.4,2.25,3.52,0.0,0.0,False,True
362,147,2025-04-15T00:00:00,34.5,2.44,2.03,0.0,0.0,False,True
363,147,2025-04-16T00:00:00,34.3,5.63,3.17,5.8,5.6,True,True
364,147,2025-04-17T00:00:00,28.1,2.67,2.22,0.0,0.3,False,True
365,147,2025-04-18T00:00:00,41.7,3.48,0.18,0.0,0.0,False,True
366,147,2025-04-19T00:00:00,39.3,1.45,4.53,0.6,0.4,True,True
367,147,2025-04-20T00:00:00,41.9,4.88,2.26,0.0,0.0,False,True
368,147,2025-04-21T00:00:00,44.7,2.33,1.41,0.0,0.0,False,True
369,147,2025-04-22T00:00:00,31.7,2.5,2.16,4.0,4.2,True,True
370,147,2025-04-23T00:00:00,28.2,5.24,4.95,0.0,0.0,False,True
371,147,2025-04-24T00:00:00,29.3,1.67,4.22,0.0,0.0,False,True
372,147,2025-04-25T00:00:00,35.2,3.08,5.02,1.9,1.6,True,True
373,147,2025-04-26T00:00:00,34.4,3.18,1.54,3.9,3.7,True,True
374,147,2025-04-27T00:00:00,38.9,4.84,0.19,0.0,0.2,False,True
375,147,2025-04-28T00:00:00,44.1,4.25,3.19,0.2,0.2,False,True
376,148,2025-01-21T00:00:00,34.7,3.52,4.21,0.0,0.2,False,True
377,148,2025-01-22T00:00:00,44.4,0.53,2.65,0.0,0.3,False,True
378,148,2025-01-23T00:00:00,45.6,4.57,3.61,0.0,0.1,False,True
379,148,2025-01-24T00:00:00,31.1,3.15,2.39,4.9,4.8,True,True
380,148,2025-01-25T00:00:00,29.4,0.11,5.92,5.7,5.6,True,True
381,148,2025-01-26T00:00:00,40.0,5.89,0.96,0.0,0.2,False,True
382,148,2025-01-27T00:00:00,34.2,4.09,1.36,0.0,0.0,False,True
383,148,2025-01-28T00:00:00,44.7,1.21,2.81,0.0,0.2,False,True
384,148,2025-01-29T00:00:00,36.3,2.25,3.97,1.2,0.9,True,True
385,148,2025-01-30T00:00:00,43.7,5.17,5.72,0.0,0.3,False,True
386,148,2025-01-31T00:00:00,31.4,2.23,4.11,0.0,0.1,False,True
387,148,2025-02-01T00:00:00,29.0,3.18,5.66,0.0,0.2,False,True
388,148,2025-02-02T00:00:00,37.3,2.32,3.7,0.0,0.0,False,True
389,148,2025-02-03T00:00:00,33.3,0.98,2.06,0.0,0.0,False,True
390,148,2025-02-04T00:00:00,41.2,5.1,4.4,5.6,5.8,True,True
391,148,2025-02-05T00:00:00,37.0,3.47,2.88,0.0,0.0,False,True
392,148,2025-02-06T00:00:00,36.5,4.6,2.65,0.0,0.0,False,True
393,148,2025-02-07T00:00:00,41.1,1.09,2.57,0.0,0.1,False,True
394,148,2025-02-08T00:00:00,29.6,5.63,4.17,0.0,0.0,False,True
395,148,2025-02-09T00:00:00,41.5,5.6,4.09,0.0,0.0,False,True
396,148,2025-02-10T00:00:00,42.5,2.49,0.52,0.0,0.3,False,True
397,148,2025-02-11T00:00:00,28.1,1.09,1.7,0.0,0.1,False,True
398,148,2025-02-12T00:00:00,33.5,2.35,3.5,5.2,5.1,True,True
399,148,2025-02-13T00:00:00,39.6,5.73,3.1,2.9,2.8,True,True
400,148,2025-02-14T00:00:00,39.5,4.5,0.32,0.0,0.0,False,True
401,148,2025-02-15T00:00:00,31.6,2.87,2.65,1.2,1.3,True,True
402,148,2025-02-16T00:00:00,30.6,2.2,5.1,1.0,1.1,True,True
403,148,2025-02-17T00:00:00,37.7,2.74,5.62,0.0,0.0,False,True
404,154,2025-01-10T00:00:00,33.3,1.29,5.35,0.0,0.1,False,True
405,154,2025-01-11T00:00:00,33.0,5.05,0.09,0.0,0.0,False,True
406,154,2025-01-12T00:00:00,39.8,3.35,3.51,0.0,0.2,False,True
407,154,2025-01-13T00:00:00,31.6,1.07,4.96,3.4,3.4,True,True
408,154,2025-01-14T00:00:00,34.6,3.07,1.63,4.2,4.5,True,True
409,154,2025-01-15T00:00:00,36.8,1.91,3.83,0.0,0.0,False,True
410,154,2025-01-16T00:00:00,32.9,2.41,5.27,0.0,0.2,False,True
411,154,2025-01-17T00:00:00,35.2,0.68,0.3,0.0,0.0,False,True
412,154,2025-01-18T00:00:00,45.6,1.39,2.69,0.0,0.2,False,True
413,154,2025-01-19T00:00:00,32.7,0.87,3.52,0.0,0.1,False,True
414,154,2025-01-20T00:00:00,41.9,3.65,1.16,0.0,0.0,False,True
415,154,2025-01-21T00:00:00,36.9,4.17,2.05,1.5,1.7,True,True
416,154,2025-01-22T00:00:00,36.8,0.02,3.09,0.0,0.1,False,True
417,154,2025-01-23T00:00:00,29.5,2.84,1.59,0.0,0.0,False,True
418,154,2025-01-24T00:00:00,31.5,3.67,5.91,5.8,5.6,True,True
419,154,2025-01-25T00:00:00,35.2,5.07,5.91,0.0,0.0,False,True
420,154,2025-01-26T00:00:00,39.0,3.33,4.62,0.2,0.4,False,True
421,154,2025-01-27T00:00:00,31.5,4.36,3.41,5.1,4.9,True,True
422,154,2025-01-28T00:00:00,38.7,2.11,1.48,0.0,0.0,False,True
423,154,2025-01-29T00:00:00,34.4,4.71,3.84,0.0,0.3,False,True
424,154,2025-01-30T00:00:00,32.6,5.93,5.44,0.9,1.1,True,True
425,154,2025-01-31T00:00:00,38.4,1.23,0.86,0.0,0.0,False,True
426,154,2025-02-01T00:00:00,34.9,3.56,1.27,2.6,2.9,True,True
427,154,2025-02-02T00:00:00,36.9,1.31,3.44,0.0,0.0,False,True
428,154,2025-02-03T00:00:00,34.4,5.78,3.03,0.2,0.5,False,True
429,154,2025-02-04T00:00:00,41.7,4.82,2.26,0.0,0.3,False,True
430,154,2025-02-05T00:00:00,42.1,1.62,4.27,0.0,0.0,False,True
431,154,2025-02-06T00:00:00,28.6,4.84,5.04,5.2,5.3,True,True
432,154,2025-02-07T00:00:00,36.2,5.03,4.28,0.0,0.2,False,True
433,154,2025-02-08T00:00:00,39.3,1.22,2.07,2.3,2.6,True,True
434,154,2025-02-09T00:00:00,41.6,4.88,5.47,0.0,0.0,False,True
435,154,2025-02-10T00:00:00,33.8,4.69,1.44,0.0,0.0,False,True
436,154,2025-02-11T00:00:00,40.1,3.83,5.82,2.2,2.5,True,True
437,154,2025-02-12T00:00:00,35.8,2.9,5.6,2.8,2.9,True,True
438,154,2025-02-13T00:00:00,44.0,0.87,3.33,0.0,0.0,False,True
439,154,2025-02-14T00:00:00,37.3,3.03,3.36,0.0,0.0,False,True
440,154,2025-02-15T00:00:00,39.7,1.0,3.0,4.1,3.9,True,True
441,154,2025-02-16T00:00:00,30.5,3.23,3.13,0.0,0.0,False,True
442,159,2025-01-30T00:00:00,40.5,4.97,4.74,1.5,1.2,True,True
443,159,2025-01-31T00:00:00,37.3,2.89,0.25,5.8,5.6,True,True
444,159,2025-02-01T00:00:00,32.3,4.78,1.52,1.5,1.7,True,True
445,159,2025-02-02T00:00:00,33.4,1.42,0.93,0.0,0.2,False,True
446,159,2025-02-03T00:00:00,33.6,1.72,4.35,0.0,0.0,False,True
447,159,2025-02-04T00:00:00,45.6,2.52,5.23,0.0,0.0,False,True
448,159,2025-02-05T00:00:00,34.5,4.6,0.25,2.7,2.7,True,True
449,159,2025-02-06T00:00:00,28.3,5.25,4.82,0.0,0.0,False,True
450,159,2025-02-07T00:00:00,32.7,0.89,4.09,0.0,0.0,False,True
451,159,2025-02-08T00:00:00,33.6,2.51,1.74,0.0,0.0,False,True
452,159,2025-02-09T00:00:00,41.5,2.43,3.78,0.0,0.0,False,True
453,159,2025-02-10T00:00:00,31.0,5.21,2.82,0.0,0.3,False,True
454,159,2025-02-11T00:00:00,44.8,3.14,3.63,0.0,0.1,False,True
455,159,2025-02-12T00:00:00,35.6,1.44,5.51,0.0,0.0,False,True
456,159,2025-02-13T00:00:00,44.0,1.26,3.7,0.0,0.0,False,True
457,159,2025-02-14T00:00:00,34.6,4.93,5.01,5.3,5.2,True,True
458,159,2025-02-15T00:00:00,34.2,5.78,5.15,0.0,0.1,False,True
459,159,2025-02-16T00:00:00,44.9,0.83,4.37,2.9,3.0,True,True
460,159,2025-02-17T00:00:00,29.5,4.87,5.96,0.0,0.0,False,True
461,159,2025-02-18T00:00:00,46.0,3.14,5.09,0.3,0.4,False,True
462,159,2025-02-19T00:00:00,36.8,0.74,3.6,0.0,0.2,False,True
463,159,2025-02-20T00:00:00,41.9,4.53,4.74,0.6,0.7,True,True
464,159,2025-02-21T00:00:00,30.7,3.21,0.59,0.0,0.0,False,True
465,159,2025-02-22T00:00:00,31.4,1.82,4.19,5.8,5.9,True,True
466,159,2025-02-23T00:00:00,40.5,0.81,0.21,0.0,0.0,False,True
467,159,2025-02-24T00:00:00,32.0,3.8,2.28,0.0,0.1,False,True
468,159,2025-02-25T00:00:00,28.2,0.58,1.08,3.3,3.6,True,True
469,159,2025-02-26T00:00:00,41.2,3.66,2.67,0.0,0.0,False,True
470,159,2025-02-27T00:00:00,36.8,0.42,1.1,0.0,0.2,False,True
471,159,2025-02-28T00:00:00,42.8,1.46,0.89,1.6,1.5,True,True
472,159,2025-03-01T00:00:00,32.5,3.03,3.4,0.0,0.0,False,True
473,159,2025-03-02T00:00:00,29.4,3.91,5.69,0.0,0.2,False,True
474,159,2025-03-03T00:00:00,42.9,1.8,3.92,0.0,0.2,False,True
475,159,2025-03-04T00:00:00,36.3,2.68,2.96,0.0,0.1,False,True
476,159,2025-03-05T00:00:00,29.7,0.05,1.91,0.0,0.0,False,True
477,159,2025-03-06T00:00:00,40.4,5.73,1.66,4.4,4.2,True,True
478,159,2025-03-07T00:00:00,41.8,4.24,0.3,0.0,0.0,False,True
479,159,2025-03-08T00:00:00,41.3,5.4,3.2,0.0,0.0,False,True
480,159,2025-03-09T00:00:00,44.1,2.16,0.13,0.0,0.0,False,True
481,159,2025-03-10T00:00:00,41.2,5.28,3.75,0.0,0.1,False,True
482,159,2025-03-11T00:00:00,33.6,5.3,0.96,0.0,0.2,False,True
483,159,2025-03-12T00:00:00,39.1,4.33,0.11,0.0,0.0,False,True
484,159,2025-03-13T00:00:00,42.6,1.14,4.75,0.0,0.1,False,True
485,159,2025-03-14T00:00:00,45.4,0.79,4.9,0.0,0.0,False,True
486,159,2025-03-15T00:00:00,34.2,3.34,4.39,1.2,1.2,True,True
487,159,2025-03-16T00:00:00,35.2,4.45,4.39,5.0,4.9,True,True
488,159,2025-03-17T00:00:00,33.8,1.0,5.16,0.0,0.0,False,True
489,159,2025-03-18T00:00:00,43.5,2.6,1.61,0.0,0.0,False,True
490,159,2025-03-19T00:00:00,39.3,4.4,4.93,0.0,0.0,False,True
491,159,2025-03-20T00:00:00,43.6,5.46,2.19,0.0,0.2,False,True
492,159,2025-03-21T00:00:00,43.5,3.17,0.91,5.1,5.3,True,True
493,159,2025-03-22T00:00:00,41.8,2.34,4.11,4.6,4.3,True,True
494,159,2025-03-23T00:00:00,28.5,5.73,2.88,0.0,0.0,False,True
495,159,2025-03-24T00:00:00,41.6,0.43,3.2,3.2,3.4,True,True
496,159,2025-03-25T00:00:00,43.4,1.94,4.25,0.0,0.3,False,True
497,159,2025-03-26T00:00:00,35.8,0.76,2.91,5.7,5.9,True,True
498,159,2025-03-27T00:00:00,38.1,0.05,2.66,0.0,0.1,False,True
499,159,2025-03-28T00:00:00,44.1,4.94,1.83,4.1,4.0,True,True
500,159,2025-03-29T00:00:00,29.5,0.56,1.5,0.0,0.0,False,True
501,159,2025-03-30T00:00:00,41.6,1.43,4.89,0.0,0.2,False,True
502,159,2025-03-31T00:00:00,33.1,3.08,1.2,0.0,0.1,False,True
503,159,2025-04-01T00:00:00,28.8,0.33,5.73,5.9,5.7,True,True
504,159,2025-04-02T00:00:00,29.3,2.66,5.34,0.0,0.0,False,True
505,159,2025-04-03T00:00:00,35.8,0.35,1.77,0.0,0.3,False,True
506,161,2025-02-02T00:00:00,44.6,5.12,2.97,0.0,0.0,False,True
507,161,2025-02-03T00:00:00,38.3,5.2,3.12,0.0,0.1,False,True
508,161,2025-02-04T00:00:00,30.7,1.53,1.66,2.7,2.7,True,True
509,161,2025-02-05T00:00:00,34.2,3.46,0.78,0.0,0.2,False,True
510,161,2025-02-06T00:00:00,29.1,4.94,2.94,0.0,0.0,False,True
511,161,2025-02-07T00:00:00,45.8,2.94,4.18,2.0,1.7,True,True
512,161,2025-02-08T00:00:00,44.5,0.68,3.67,0.0,0.2,False,True
513,161,2025-02-09T00:00:00,38.2,0.26,5.59,0.0,0.3,False,True
514,161,2025-02-10T00:00:00,38.8,1.29,2.91,0.0,0.0,False,True
515,161,2025-02-11T00:00:00,41.1,5.44,3.68,0.0,0.0,False,True
516,161,2025-02-12T00:00:00,39.0,0.38,5.59,5.2,5.3,True,True
517,161,2025-02-13T00:00:00,40.5,5.33,2.94,0.7,0.9,True,True
518,161,2025-02-14T00:00:00,34.7,3.76,0.79,0.0,0.0,False,True
519,161,2025-02-15T00:00:00,35.1,5.37,1.04,3.8,4.0,True,True
520,161,2025-02-16T00:00:00,28.7,5.99,1.28,0.0,0.2,False,True
521,161,2025-02-17T00:00:00,43.6,4.19,1.53,0.0,0.0,False,True
522,161,2025-02-18T00:00:00,32.2,1.87,4.24,2.5,2.4,True,True
523,161,2025-02-19T00:00:00,39.3,1.64,5.22,0.0,0.0,False,True
524,161,2025-02-20T00:00:00,41.0,0.07,2.04,0.7,0.7,True,True
525,161,2025-02-21T00:00:00,39.3,0.12,4.55,0.0,0.2,False,True
526,162,2025-02-14T00:00:00,28.3,2.58,0.32,0.0,0.0,False,True
527,162,2025-02-15T00:00:00,29.6,4.92,1.17,0.0,0.0,False,True
528,162,2025-02-16T00:00:00,38.2,3.68,1.24,0.0,0.2,False,True
529,162,2025-02-17T00:00:00,32.8,2.54,1.88,0.0,0.0,False,True
530,162,2025-02-18T00:00:00,37.2,0.69,1.39,0.0,0.0,False,True
531,162,2025-02-19T00:00:00,34.7,3.74,1.41,0.0,0.0,False,True
532,162,2025-02-20T00:00:00,32.5,2.73,5.27,0.0,0.3,False,True
533,162,2025-02-21T00:00:00,36.0,3.54,4.02,0.0,0.0,False,True
534,162,2025-02-22T00:00:00,40.1,5.81,1.05,0.0,0.1,False,True
535,162,2025-02-23T00:00:00,40.9,3.2,1.41,4.4,4.6,True,True
536,162,2025-02-24T00:00:00,36.7,0.74,1.61,0.0,0.2,False,True
537,162,2025-02-25T00:00:00,33.5,1.18,0.62,0.0,0.2,False,True
538,162,2025-02-26T00:00:00,29.4,4.58,1.32,0.0,0.0,False,True
539,162,2025-02-27T00:00:00,30.0,1.37,0.2,0.0,0.0,False,True
540,162,2025-02-28T00:00:00,36.8,2.18,0.56,3.2,3.2,True,True
541,162,2025-03-01T00:00:00,44.5,5.32,5.96,0.0,0.0,False,True
542,162,2025-03-02T00:00:00,45.2,6.0,4.9,1.2,1.1,True,True
543,162,2025-03-03T00:00:00,38.0,3.37,3.87,1.7,1.4,True,True
544,162,2025-03-04T00:00:00,41.5,2.07,5.44,0.0,0.0,False,True
545,162,2025-03-05T00:00:00,38.0,5.01,2.38,0.0,0.0,False,True
546,162,2025-03-06T00:00:00,36.7,2.69,1.66,4.1,4.1,True,True
547,162,2025-03-07T00:00:00,45.1,0.35,1.95,0.0,0.1,False,True
548,162,2025-03-08T00:00:00,43.6,1.63,4.78,5.1,4.8,True,True
549,162,2025-03-09T00:00:00,33.9,5.11,4.78,0.0,0.0,False,True
550,162,2025-03-10T00:00:00,30.9,3.11,0.36,0.0,0.0,False,True
551,162,2025-03-11T00:00:00,37.6,5.76,0.65,0.0,0.0,False,True
552,163,2025-02-23T00:00:00,42.4,2.27,0.67,2.2,2.2,True,True
553,163,2025-02-24T00:00:00,29.5,2.46,0.28,5.7,5.9,True,True
554,163,2025-02-25T00:00:00,28.4,5.51,2.28,0.0,0.1,False,True
555,163,2025-02-26T00:00:00,34.9,2.8,1.06,0.0,0.0,False,True
556,163,2025-02-27T00:00:00,45.4,4.03,1.02,1.9,1.7,True,True
557,163,2025-02-28T00:00:00,44.9,0.32,3.67,5.9,6.1,True,True
558,163,2025-03-01T00:00:00,43.4,5.58,3.14,0.0,0.0,False,True
559,163,2025-03-02T00:00:00,31.9,0.08,5.16,0.0,0.1,False,True
560,163,2025-03-03T00:00:00,40.9,0.09,2.32,4.1,3.9,True,True
561,163,2025-03-04T00:00:00,41.0,0.26,1.57,5.5,5.8,True,True
562,163,2025-03-05T00:00:00,32.8,4.35,1.9,5.7,6.0,True,True
563,163,2025-03-06T00:00:00,39.7,4.86,5.25,2.5,2.2,True,True
564,163,2025-03-07T00:00:00,33.8,3.13,4.15,4.0,4.3,True,True
565,163,2025-03-08T00:00:00,37.0,4.81,3.02,2.3,2.6,True,True
566,163,2025-03-09T00:00:00,40.7,4.67,0.36,0.0,0.0,False,True
567,163,2025-03-10T00:00:00,44.9,5.98,1.01,0.0,0.0,False,True
568,163,2025-03-11T00:00:00,36.8,2.93,0.65,4.2,4.5,True,True
569,163,2025-03-12T00:00:00,35.0,5.6,4.93,0.0,0.0,False,True
570,163,2025-03-13T00:00:00,40.6,4.02,0.31,0.0,0.1,False,True
571,163,2025-03-14T00:00:00,43.3,2.61,2.38,0.0,0.2,False,True
572,163,2025-03-15T00:00:00,45.4,3.91,3.01,1.3,1.4,True,True
573,163,2025-03-16T00:00:00,43.7,1.21,2.63,4.7,4.5,True,True
574,163,2025-03-17T00:00:00,35.8,1.52,1.44,0.0,0.1,False,True
575,163,2025-03-18T00:00:00,41.0,1.74,5.98,0.0,0.2,False,True
576,163,2025-03-19T00:00:00,35.1,4.65,2.73,0.0,0.0,False,True
577,163,2025-03-20T00:00:00,43.9,0.65,3.26,0.0,0.0,False,True
578,163,2025-03-21T00:00:00,41.2,3.18,0.99,0.0,0.3,False,True
579,163,2025-03-22T00:00:00,38.7,3.97,3.93,0.0,0.2,False,True
580,163,2025-03-23T00:00:00,30.7,4.89,1.55,0.0,0.1,False,True
581,163,2025-03-24T00:00:00,42.1,1.15,2.35,2.2,2.1,True,True
582,163,2025-03-25T00:00:00,38.9,4.97,0.1,0.0,0.0,False,True
583,163,2025-03-26T00:00:00,31.5,2.58,0.46,0.0,0.0,False,True
584,163,2025-03-27T00:00:00,41.8,3.49,0.47,0.0,0.2,False,True
585,163,2025-03-28T00:00:00,40.2,2.65,0.99,3.8,3.8,True,True
586,163,2025-03-29T00:00:00,32.5,0.39,5.89,5.8,5.8,True,True
587,163,2025-03-30T00:00:00,38.8,3.43,0.23,0.0,0.0,False,True
588,163,2025-03-31T00:00:00,45.2,1.66,1.7,0.0,0.0,False,True
589,163,2025-04-01T00:00:00,29.8,4.41,3.08,0.0,0.0,False,True
590,163,2025-04-02T00:00:00,45.4,2.34,4.92,0.0,0.0,False,True
591,163,2025-04-03T00:00:00,42.0,3.14,2.22,0.0,0.0,False,True
592,163,2025-04-04T00:00:00,45.3,5.99,0.46,0.0,0.0,False,True
593,163,2025-04-05T00:00:00,42.5,3.98,2.88,0.6,0.8,True,True
594,163,2025-04-06T00:00:00,41.5,1.82,4.0,0.0,0.1,False,True
595,163,2025-04-07T00:00:00,38.2,2.86,3.77,0.0,0.0,False,True
596,163,2025-04-08T00:00:00,39.3,3.81,1.44,0.4,0.2,False,True
597,163,2025-04-09T00:00:00,40.9,3.52,4.79,0.0,0.0,False,True
598,163,2025-04-10T00:00:00,34.2,1.77,5.65,0.6,0.5,True,True
599,163,2025-04-11T00:00:00,40.5,1.11,0.86,0.0,0.0,False,True
600,163,2025-04-12T00:00:00,39.6,5.75,5.27,1.4,1.4,True,True
601,163,2025-04-13T00:00:00,40.6,1.93,5.53,5.6,5.9,True,True
602,163,2025-04-14T00:00:00,44.1,5.53,4.24,3.4,3.7,True,True
603,901,2025-01-05T00:00:00,39.9,4.16,5.03,5.0,4.8,True,True
604,901,2025-01-06T00:00:00,42.6,1.67,5.97,0.0,0.2,False,True
605,901,2025-01-07T00:00:00,35.3,4.69,4.52,0.0,0.3,False,True
606,901,2025-01-08T00:00:00,45.5,0.82,1.21,5.7,5.8,True,True
607,901,2025-01-09T00:00:00,29.1,0.34,5.53,3.9,3.7,True,True
608,901,2025-01-10T00:00:00,29.2,0.84,3.36,3.6,3.8,True,True
609,901,2025-01-11T00:00:00,42.0,5.44,4.2,1.4,1.5,True,True
610,901,2025-01-12T00:00:00,40.5,5.29,5.77,0.0,0.0,False,True
611,901,2025-01-13T00:00:00,28.5,5.66,5.16,0.0,0.0,False,True
612,901,2025-01-14T00:00:00,34.3,0.5,5.03,0.0,0.0,False,True
613,901,2025-01-15T00:00:00,34.6,1.62,3.62,2.1,2.0,True,True
614,901,2025-01-16T00:00:00,45.6,5.43,2.95,4.5,4.6,True,True
615,901,2025-01-17T00:00:00,36.5,5.54,3.31,0.4,0.4,False,True
616,901,2025-01-18T00:00:00,31.6,1.37,5.05,0.0,0.0,False,True
617,901,2025-01-19T00:00:00,32.9,4.39,4.17,2.8,3.0,True,True
618,901,2025-01-20T00:00:00,44.2,0.57,5.35,0.0,0.0,False,True
619,901,2025-01-21T00:00:00,45.6,0.88,0.31,4.7,4.4,True,True
620,901,2025-01-22T00:00:00,31.3,4.19,2.53,0.0,0.0,False,True
621,901,2025-01-23T00:00:00,38.9,3.21,1.64,0.0,0.1,False,True
622,901,2025-01-24T00:00:00,30.6,0.68,3.69,0.0,0.3,False,True
623,901,2025-01-25T00:00:00,32.6,1.44,1.71,0.0,0.0,False,True
624,901,2025-01-26T00:00:00,42.4,3.4,1.23,5.9,5.9,True,True
625,901,2025-01-27T00:00:00,42.8,2.59,4.21,0.0,0.0,False,True
626,901,2025-01-28T00:00:00,44.4,5.63,5.04,2.6,2.8,True,True
627,901,2025-01-29T00:00:00,43.6,0.29,1.03,5.7,5.8,True,True
628,901,2025-01-30T00:00:00,38.8,3.06,0.76,4.4,4.5,True,True
629,901,2025-01-31T00:00:00,30.3,0.59,1.27,0.0,0.3,False,True
630,901,2025-02-01T00:00:00,36.1,5.67,0.48,0.0,0.1,False,True
631,901,2025-02-02T00:00:00,43.1,3.97,5.77,0.5,0.4,False,True
632,901,2025-02-03T00:00:00,39.5,5.78,0.15,0.0,0.3,False,True
633,901,2025-02-04T00:00:00,33.3,3.1,5.94,0.0,0.0,False,True
634,901,2025-02-05T00:00:00,42.6,2.48,5.13,1.1,0.9,True,True
635,901,2025-02-06T00:00:00,40.9,0.45,0.25,0.0,0.0,False,True
636,901,2025-02-07T00:00:00,32.1,5.29,0.2,3.6,3.8,True,True
637,901,2025-02-08T00:00:00,34.4,1.96,0.99,3.2,3.0,True,True
638,902,2025-01-16T00:00:00,35.0,4.49,1.81,0.0,0.0,False,True
639,902,2025-01-17T00:00:00,31.5,1.31,1.08,0.0,0.1,False,True
640,902,2025-01-18T00:00:00,44.0,2.74,2.52,0.0,0.0,False,True
641,902,2025-01-19T00:00:00,38.5,0.74,2.38,0.0,0.0,False,True
642,902,2025-01-20T00:00:00,32.2,4.34,2.86,0.0,0.3,False,True
643,902,2025-01-21T00:00:00,30.6,1.15,2.59,0.1,0.0,False,True
644,902,2025-01-22T00:00:00,32.9,2.06,3.14,0.0,0.2,False,True
645,902,2025-01-23T00:00:00,45.1,5.48,2.52,3.8,3.9,True,True
646,902,2025-01-24T00:00:00,37.7,1.28,0.99,4.4,4.6,True,True
647,902,2025-01-25T00:00:00,40.8,1.8,5.77,0.0,0.0,False,True
648,902,2025-01-26T00:00:00,29.9,1.42,0.02,0.9,0.8,True,True
649,902,2025-01-27T00:00:00,40.8,2.34,3.21,0.0,0.0,False,True
650,902,2025-01-28T00:00:00,41.7,1.61,4.72,0.0,0.2,False,True
651,902,2025-01-29T00:00:00,41.9,3.07,3.98,0.0,0.2,False,True
652,902,2025-01-30T00:00:00,32.8,2.06,4.17,0.0,0.0,False,True
653,902,2025-01-31T00:00:00,37.6,5.8,2.49,0.0,0.2,False,True
654,902,2025-02-01T00:00:00,43.5,3.63,2.51,0.0,0.2,False,True
655,902,2025-02-02T00:00:00,42.4,3.62,0.94,0.0,0.0,False,True
656,902,2025-02-03T00:00:00,31.2,3.69,1.74,0.0,0.0,False,True
657,902,2025-02-04T00:00:00,28.8,1.57,4.59,1.2,1.1,True,True
658,902,2025-02-05T00:00:00,42.9,4.9,4.92,0.0,0.2,False,True
659,902,2025-02-06T00:00:00,40.6,2.24,2.25,0.5,0.5,False,True
660,902,2025-02-07T00:00:00,33.6,1.55,4.89,1.5,1.7,True,True
661,902,2025-02-08T00:00:00,41.4,1.57,5.26,0.0,0.3,False,True
662,902,2025-02-09T00:00:00,41.3,0.83,4.69,0.0,0.0,False,True
663,902,2025-02-10T00:00:00,31.6,4.09,2.91,0.0,0.0,False,True
664,902,2025-02-11T00:00:00,35.1,2.54,4.46,0.0,0.1,False,True
665,902,2025-02-12T00:00:00,28.6,0.87,1.36,4.8,4.5,True,True
666,902,2025-02-13T00:00:00,28.0,4.68,1.98,1.6,1.8,True,True
667,902,2025-02-14T00:00:00,42.2,0.69,5.13,0.0,0.1,False,True
668,903,2025-01-02T00:00:00,38.1,2.76,2.52,0.0,0.0,False,True
669,903,2025-01-03T00:00:00,33.5,3.82,5.18,1.1,1.3,True,True
670,903,2025-01-04T00:00:00,30.2,0.43,2.59,0.0,0.0,False,True
671,903,2025-01-05T00:00:00,30.9,4.95,5.08,5.5,5.3,True,True
672,903,2025-01-06T00:00:00,39.2,5.56,1.65,0.0,0.0,False,True
673,903,2025-01-07T00:00:00,30.7,3.6,1.91,0.0,0.0,False,True
674,903,2025-01-08T00:00:00,38.9,1.6,3.76,5.4,5.4,True,True
675,903,2025-01-09T00:00:00,34.9,4.37,4.18,0.0,0.0,False,True
676,903,2025-01-10T00:00:00,36.4,2.26,1.45,0.0,0.0,False,True
677,903,2025-01-11T00:00:00,30.2,3.55,2.37,0.0,0.3,False,True
678,903,2025-01-12T00:00:00,28.2,2.4,2.5,0.0,0.0,False,True
679,903,2025-01-13T00:00:00,37.4,2.7,4.4,0.0,0.2,False,True
